Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date
NTC,Nepal Doorsanchar Company Limited,306,Rs. 930.0,Rs. 905.0,Rs. 914.0,2.0,17641,16052787.3,912.0,0.22,"06 January, 2025"
NTC,Nepal Doorsanchar Company Limited,213,Rs. 932.0,Rs. 908.0,Rs. 914.9,0.9,16020,14619799.4,914.0,0.1,"07 January, 2025"
NTC,Nepal Doorsanchar Company Limited,205,Rs. 929.9,Rs. 910.5,Rs. 912.0,-2.9,14356,13103317.4,914.9,-0.32,"08 January, 2025"
NTC,Nepal Doorsanchar Company Limited,264,Rs. 916.0,Rs. 905.0,Rs. 907.0,-5.0,23532,21432742.5,912.0,-0.55,"09 January, 2025"
NTC,Nepal Doorsanchar Company Limited,205,Rs. 925.1,Rs. 900.0,Rs. 900.1,-6.9,12889,11628176.0,907.0,-0.76,"12 January, 2025"
NTC,Nepal Doorsanchar Company Limited,371,Rs. 904.0,Rs. 887.3,Rs. 888.0,-12.1,21784,19423527.6,900.1,-1.34,"13 January, 2025"
NTC,Nepal Doorsanchar Company Limited,384,Rs. 898.9,Rs. 874.0,Rs. 874.0,-14.0,18678,16505787.6,888.0,-1.58,"15 January, 2025"
NTC,Nepal Doorsanchar Company Limited,224,Rs. 885.0,Rs. 875.0,Rs. 878.1,4.1,10441,9159643.3,874.0,0.47,"16 January, 2025"
NTC,Nepal Doorsanchar Company Limited,219,Rs. 885.0,Rs. 874.1,Rs. 879.0,0.9,11594,10179093.5,878.1,0.1,"19 January, 2025"
NTC,Nepal Doorsanchar Company Limited,207,Rs. 892.0,Rs. 879.0,Rs. 879.1,0.1,11172,9876828.6,879.0,0.01,"20 January, 2025"
NTC,Nepal Doorsanchar Company Limited,217,Rs. 892.0,Rs. 880.0,Rs. 885.0,5.9,12751,11259357.8,879.1,0.67,"21 January, 2025"
NTC,Nepal Doorsanchar Company Limited,404,Rs. 917.0,Rs. 889.0,Rs. 916.8,31.8,32509,29463934.0,885.0,3.59,"22 January, 2025"
NTC,Nepal Doorsanchar Company Limited,284,Rs. 934.0,Rs. 920.0,Rs. 921.0,4.2,26075,24120163.3,916.8,0.46,"23 January, 2025"
NTC,Nepal Doorsanchar Company Limited,264,Rs. 929.0,Rs. 907.0,Rs. 907.0,-14.0,17074,15635610.5,921.0,-1.52,"26 January, 2025"
NTC,Nepal Doorsanchar Company Limited,216,Rs. 913.0,Rs. 899.9,Rs. 901.5,-5.5,12071,10891358.9,907.0,-0.61,"27 January, 2025"
NTC,Nepal Doorsanchar Company Limited,204,Rs. 916.9,Rs. 900.0,Rs. 907.0,5.5,11351,10248688.3,901.5,0.61,"28 January, 2025"
NTC,Nepal Doorsanchar Company Limited,316,Rs. 927.0,Rs. 910.5,Rs. 927.0,20.0,31213,28671854.8,907.0,2.21,"02 February, 2025"
NTC,Nepal Doorsanchar Company Limited,281,Rs. 945.0,Rs. 917.0,Rs. 920.0,-7.0,26153,24320064.5,927.0,-0.76,"03 February, 2025"
NTC,Nepal Doorsanchar Company Limited,232,Rs. 929.1,Rs. 909.9,Rs. 910.0,-10.0,24609,22614932.5,920.0,-1.09,"04 February, 2025"
NTC,Nepal Doorsanchar Company Limited,289,Rs. 920.0,Rs. 902.0,Rs. 906.5,-3.5,30104,27306098.9,910.0,-0.38,"05 February, 2025"
NTC,Nepal Doorsanchar Company Limited,270,Rs. 907.0,Rs. 900.0,Rs. 901.1,-5.4,18337,16537624.9,906.5,-0.6,"06 February, 2025"
NTC,Nepal Doorsanchar Company Limited,336,Rs. 909.5,Rs. 890.0,Rs. 892.0,-9.1,16984,15238614.6,901.1,-1.01,"09 February, 2025"
NTC,Nepal Doorsanchar Company Limited,301,Rs. 900.0,Rs. 885.0,Rs. 888.0,-4.0,17702,15744685.6,892.0,-0.45,"10 February, 2025"
NTC,Nepal Doorsanchar Company Limited,316,Rs. 896.9,Rs. 882.0,Rs. 884.0,-4.0,16770,14884239.8,888.0,-0.45,"11 February, 2025"
NTC,Nepal Doorsanchar Company Limited,465,Rs. 890.0,Rs. 876.0,Rs. 881.0,-3.0,30008,26421432.3,884.0,-0.34,"12 February, 2025"
NTC,Nepal Doorsanchar Company Limited,276,Rs. 885.0,Rs. 878.1,Rs. 880.0,-1.0,16608,14623922.9,881.0,-0.11,"13 February, 2025"
NTC,Nepal Doorsanchar Company Limited,232,Rs. 890.0,Rs. 880.2,Rs. 885.0,5.0,12892,11391593.3,880.0,0.57,"16 February, 2025"
NTC,Nepal Doorsanchar Company Limited,253,Rs. 901.0,Rs. 885.0,Rs. 897.0,12.0,18497,16546112.2,885.0,1.36,"17 February, 2025"
NTC,Nepal Doorsanchar Company Limited,324,Rs. 911.9,Rs. 895.1,Rs. 910.0,13.0,30997,28087993.8,897.0,1.45,"18 February, 2025"
NTC,Nepal Doorsanchar Company Limited,302,Rs. 921.0,Rs. 908.0,Rs. 910.0,0.0,25513,23323952.6,910.0,0.0,"20 February, 2025"
NTC,Nepal Doorsanchar Company Limited,309,Rs. 914.9,Rs. 891.8,Rs. 911.5,1.5,25899,23457655.6,910.0,0.16,"23 February, 2025"
NTC,Nepal Doorsanchar Company Limited,329,Rs. 929.0,Rs. 905.0,Rs. 917.0,5.5,45345,41558448.3,911.5,0.6,"24 February, 2025"
NTC,Nepal Doorsanchar Company Limited,177,Rs. 926.9,Rs. 910.0,Rs. 914.9,-2.1,16855,15417911.6,917.0,-0.23,"25 February, 2025"
NTC,Nepal Doorsanchar Company Limited,282,Rs. 926.1,Rs. 917.0,Rs. 924.0,9.1,31979,29481945.2,914.9,0.99,"27 February, 2025"
NTC,Nepal Doorsanchar Company Limited,783,Rs. 974.1,Rs. 925.0,Rs. 969.0,45.0,85156,81184072.3,924.0,4.87,"02 March, 2025"
NTC,Nepal Doorsanchar Company Limited,571,Rs. 996.3,Rs. 960.1,Rs. 963.0,-6.0,67669,66183620.2,969.0,-0.62,"03 March, 2025"
NTC,Nepal Doorsanchar Company Limited,400,Rs. 982.2,Rs. 935.0,Rs. 941.0,-22.0,40508,38455728.6,963.0,-2.28,"04 March, 2025"
NTC,Nepal Doorsanchar Company Limited,326,Rs. 945.0,Rs. 923.1,Rs. 925.0,-16.0,28910,26893835.8,941.0,-1.7,"05 March, 2025"
NTC,Nepal Doorsanchar Company Limited,233,Rs. 943.5,Rs. 925.0,Rs. 928.0,3.0,14694,13633168.7,925.0,0.32,"06 March, 2025"
NTC,Nepal Doorsanchar Company Limited,359,Rs. 933.0,Rs. 905.0,Rs. 910.0,-18.0,28346,25996298.8,928.0,-1.94,"09 March, 2025"
NTC,Nepal Doorsanchar Company Limited,262,Rs. 925.0,Rs. 902.1,Rs. 908.0,-2.0,15290,13948857.6,910.0,-0.22,"10 March, 2025"
NTC,Nepal Doorsanchar Company Limited,220,Rs. 922.0,Rs. 901.0,Rs. 903.9,-4.1,14368,13037628.3,908.0,-0.45,"11 March, 2025"
NTC,Nepal Doorsanchar Company Limited,200,Rs. 916.0,Rs. 904.0,Rs. 915.0,11.1,24898,22635912.6,903.9,1.23,"12 March, 2025"
NTC,Nepal Doorsanchar Company Limited,236,Rs. 929.9,Rs. 905.0,Rs. 909.0,-6.0,19225,17508867.8,915.0,-0.66,"16 March, 2025"
NTC,Nepal Doorsanchar Company Limited,273,Rs. 919.9,Rs. 900.1,Rs. 905.0,-4.0,28455,25855169.0,909.0,-0.44,"17 March, 2025"
NTC,Nepal Doorsanchar Company Limited,192,Rs. 923.1,Rs. 903.0,Rs. 907.0,2.0,16538,15010424.6,905.0,0.22,"18 March, 2025"
NTC,Nepal Doorsanchar Company Limited,216,Rs. 923.0,Rs. 900.0,Rs. 905.0,-2.0,12317,11124890.7,907.0,-0.22,"19 March, 2025"
NTC,Nepal Doorsanchar Company Limited,236,Rs. 921.0,Rs. 900.0,Rs. 901.37,-3.63,17075,15436012.7,905.0,-0.4,"20 March, 2025"
NTC,Nepal Doorsanchar Company Limited,321,Rs. 902.9,Rs. 890.0,Rs. 891.24,-10.13,21537,19342978.5,901.37,-1.12,"23 March, 2025"
NTC,Nepal Doorsanchar Company Limited,206,Rs. 905.0,Rs. 887.0,Rs. 902.53,11.29,11099,9959591.6,891.24,1.27,"24 March, 2025"
NTC,Nepal Doorsanchar Company Limited,300,Rs. 920.5,Rs. 885.1,Rs. 889.97,-12.56,23561,21075216.7,902.53,-1.39,"25 March, 2025"
NTC,Nepal Doorsanchar Company Limited,224,Rs. 905.0,Rs. 888.1,Rs. 893.51,3.54,13062,11682097.6,889.97,0.4,"26 March, 2025"
NTC,Nepal Doorsanchar Company Limited,172,Rs. 907.0,Rs. 890.1,Rs. 900.47,6.96,9185,8281981.8,893.51,0.78,"27 March, 2025"
NTC,Nepal Doorsanchar Company Limited,257,Rs. 915.0,Rs. 900.0,Rs. 904.29,3.82,23704,21521342.5,900.47,0.42,"30 March, 2025"
NTC,Nepal Doorsanchar Company Limited,149,Rs. 909.8,Rs. 900.0,Rs. 901.7,-2.59,8809,7951254.5,904.29,-0.29,"01 April, 2025"
NTC,Nepal Doorsanchar Company Limited,129,Rs. 909.6,Rs. 900.1,Rs. 902.39,0.69,11705,10564618.9,901.7,0.08,"02 April, 2025"
NTC,Nepal Doorsanchar Company Limited,200,Rs. 909.9,Rs. 900.2,Rs. 901.57,-0.82,14483,13081411.2,902.39,-0.09,"03 April, 2025"
NTC,Nepal Doorsanchar Company Limited,166,Rs. 909.5,Rs. 892.0,Rs. 900.35,-1.22,12613,11343017.4,901.57,-0.14,"07 April, 2025"
NTC,Nepal Doorsanchar Company Limited,188,Rs. 901.0,Rs. 891.1,Rs. 896.64,-3.71,23207,20815024.9,900.35,-0.41,"08 April, 2025"
NTC,Nepal Doorsanchar Company Limited,182,Rs. 914.0,Rs. 900.0,Rs. 900.34,3.7,12518,11307031.7,896.64,0.41,"09 April, 2025"
NTC,Nepal Doorsanchar Company Limited,179,Rs. 908.9,Rs. 895.0,Rs. 896.73,-3.61,19670,17674153.2,900.34,-0.4,"10 April, 2025"
NTC,Nepal Doorsanchar Company Limited,126,Rs. 900.0,Rs. 892.2,Rs. 899.84,3.11,8059,7240024.0,896.73,0.35,"13 April, 2025"
NTC,Nepal Doorsanchar Company Limited,167,Rs. 915.0,Rs. 897.2,Rs. 903.95,4.11,11190,10140051.4,899.84,0.46,"15 April, 2025"
NTC,Nepal Doorsanchar Company Limited,299,Rs. 904.9,Rs. 881.1,Rs. 892.68,-11.27,77630,68959393.1,903.95,-1.25,"16 April, 2025"
NTC,Nepal Doorsanchar Company Limited,161,Rs. 910.5,Rs. 887.1,Rs. 902.74,10.06,10391,9381422.6,892.68,1.13,"17 April, 2025"
NTC,Nepal Doorsanchar Company Limited,197,Rs. 915.0,Rs. 890.0,Rs. 898.67,-4.07,33331,29814962.7,902.74,-0.45,"20 April, 2025"
NTC,Nepal Doorsanchar Company Limited,159,Rs. 904.7,Rs. 890.1,Rs. 896.99,-1.68,8776,7883310.5,898.67,-0.19,"21 April, 2025"
NTC,Nepal Doorsanchar Company Limited,182,Rs. 914.0,Rs. 891.0,Rs. 893.38,-3.61,11526,10324419.2,896.99,-0.4,"22 April, 2025"
NTC,Nepal Doorsanchar Company Limited,203,Rs. 906.4,Rs. 890.0,Rs. 890.39,-2.99,14084,12571289.1,893.38,-0.33,"23 April, 2025"
NTC,Nepal Doorsanchar Company Limited,159,Rs. 895.3,Rs. 890.0,Rs. 891.37,0.98,13876,12361187.1,890.39,0.11,"24 April, 2025"
NTC,Nepal Doorsanchar Company Limited,156,Rs. 900.0,Rs. 892.0,Rs. 894.57,3.2,9998,8941549.7,891.37,0.36,"27 April, 2025"
NTC,Nepal Doorsanchar Company Limited,192,Rs. 896.0,Rs. 888.0,Rs. 890.01,-4.56,21672,19311258.0,894.57,-0.51,"28 April, 2025"
NTC,Nepal Doorsanchar Company Limited,346,Rs. 903.0,Rs. 880.0,Rs. 890.05,0.04,67116,59825568.2,890.01,0.0,"29 April, 2025"
NTC,Nepal Doorsanchar Company Limited,329,Rs. 900.0,Rs. 874.9,Rs. 876.13,-13.92,32042,28149140.3,890.05,-1.56,"30 April, 2025"
NTC,Nepal Doorsanchar Company Limited,321,Rs. 893.5,Rs. 875.0,Rs. 875.81,-0.32,21824,19149115.6,876.13,-0.04,"04 May, 2025"
NTC,Nepal Doorsanchar Company Limited,273,Rs. 883.9,Rs. 872.0,Rs. 873.71,-2.1,23179,20282936.0,875.81,-0.24,"05 May, 2025"
NTC,Nepal Doorsanchar Company Limited,460,Rs. 885.0,Rs. 860.0,Rs. 862.04,-11.67,40324,35010019.0,873.71,-1.34,"06 May, 2025"
NTC,Nepal Doorsanchar Company Limited,281,Rs. 884.0,Rs. 858.0,Rs. 883.69,21.65,22649,19592465.5,862.04,2.51,"07 May, 2025"
NTC,Nepal Doorsanchar Company Limited,245,Rs. 894.0,Rs. 873.0,Rs. 876.14,-7.55,11604,10224596.6,883.69,-0.85,"08 May, 2025"
NTC,Nepal Doorsanchar Company Limited,247,Rs. 888.9,Rs. 870.0,Rs. 871.84,-4.3,20086,17604038.5,876.14,-0.49,"11 May, 2025"
NTC,Nepal Doorsanchar Company Limited,293,Rs. 885.0,Rs. 865.0,Rs. 868.18,-3.66,22571,19621452.7,871.84,-0.42,"13 May, 2025"
NTC,Nepal Doorsanchar Company Limited,272,Rs. 880.0,Rs. 860.1,Rs. 864.23,-3.95,22012,19084274.0,868.18,-0.45,"14 May, 2025"
NTC,Nepal Doorsanchar Company Limited,177,Rs. 879.0,Rs. 866.0,Rs. 868.19,3.96,12215,10602114.7,864.23,0.46,"15 May, 2025"
NTC,Nepal Doorsanchar Company Limited,211,Rs. 879.0,Rs. 867.8,Rs. 869.09,0.9,22279,19412695.9,868.19,0.1,"18 May, 2025"
NTC,Nepal Doorsanchar Company Limited,448,Rs. 870.0,Rs. 837.9,Rs. 864.85,-4.24,30016,25909523.7,869.09,-0.49,"19 May, 2025"
NTC,Nepal Doorsanchar Company Limited,245,Rs. 870.0,Rs. 852.5,Rs. 869.4,4.55,21691,18772273.5,864.85,0.53,"20 May, 2025"
NTC,Nepal Doorsanchar Company Limited,281,Rs. 898.8,Rs. 870.0,Rs. 873.04,3.64,22417,19650723.7,869.4,0.42,"21 May, 2025"
NTC,Nepal Doorsanchar Company Limited,198,Rs. 888.4,Rs. 871.0,Rs. 879.77,6.73,129924,113687231.8,873.04,0.77,"22 May, 2025"
NTC,Nepal Doorsanchar Company Limited,214,Rs. 889.0,Rs. 878.0,Rs. 879.71,-0.06,14683,12963271.5,879.77,-0.01,"25 May, 2025"
NTC,Nepal Doorsanchar Company Limited,210,Rs. 897.0,Rs. 879.0,Rs. 879.45,-0.26,13918,12282001.5,879.71,-0.03,"26 May, 2025"
NTC,Nepal Doorsanchar Company Limited,128,Rs. 880.0,Rs. 875.0,Rs. 878.94,-0.51,5051,4429089.0,879.45,-0.06,"27 May, 2025"
NTC,Nepal Doorsanchar Company Limited,172,Rs. 885.0,Rs. 870.0,Rs. 874.75,-4.19,8772,7670992.7,878.94,-0.48,"28 May, 2025"
NTC,Nepal Doorsanchar Company Limited,579,Rs. 875.0,Rs. 860.0,Rs. 865.14,-9.61,40156,34822585.7,874.75,-1.1,"02 June, 2025"
NTC,Nepal Doorsanchar Company Limited,240,Rs. 866.0,Rs. 861.2,Rs. 862.32,-2.82,20267,17475673.3,865.14,-0.33,"03 June, 2025"
NTC,Nepal Doorsanchar Company Limited,263,Rs. 865.6,Rs. 858.9,Rs. 860.4,-1.92,26338,22642486.3,862.32,-0.22,"04 June, 2025"
NTC,Nepal Doorsanchar Company Limited,331,Rs. 867.0,Rs. 854.3,Rs. 855.37,-5.03,22405,19177285.4,860.4,-0.58,"05 June, 2025"
NTC,Nepal Doorsanchar Company Limited,405,Rs. 872.4,Rs. 847.8,Rs. 849.24,-6.13,31928,27162961.5,855.37,-0.72,"08 June, 2025"
NTC,Nepal Doorsanchar Company Limited,603,Rs. 851.0,Rs. 835.0,Rs. 838.29,-10.95,56919,47860100.8,849.24,-1.29,"09 June, 2025"
NTC,Nepal Doorsanchar Company Limited,415,Rs. 877.9,Rs. 840.0,Rs. 867.97,29.68,416831,359175395.2,838.29,3.54,"10 June, 2025"
NTC,Nepal Doorsanchar Company Limited,256,Rs. 869.0,Rs. 851.0,Rs. 853.97,-14.0,18021,15448195.8,867.97,-1.61,"11 June, 2025"
NTC,Nepal Doorsanchar Company Limited,166,Rs. 867.9,Rs. 849.0,Rs. 854.96,0.99,8879,7589893.4,853.97,0.12,"12 June, 2025"
NTC,Nepal Doorsanchar Company Limited,345,Rs. 870.9,Rs. 848.0,Rs. 848.46,-6.5,24915,21177333.9,854.96,-0.76,"15 June, 2025"
NTC,Nepal Doorsanchar Company Limited,217,Rs. 863.0,Rs. 848.0,Rs. 849.96,1.5,13435,11433313.1,848.46,0.18,"16 June, 2025"
NTC,Nepal Doorsanchar Company Limited,177,Rs. 855.0,Rs. 846.3,Rs. 847.09,-2.87,10717,9092595.7,849.96,-0.34,"17 June, 2025"
NTC,Nepal Doorsanchar Company Limited,238,Rs. 850.0,Rs. 844.3,Rs. 844.6,-2.49,19247,16268804.7,847.09,-0.29,"18 June, 2025"
NTC,Nepal Doorsanchar Company Limited,265,Rs. 848.0,Rs. 841.0,Rs. 841.64,-2.96,17033,14355733.8,844.6,-0.35,"19 June, 2025"
NTC,Nepal Doorsanchar Company Limited,385,Rs. 851.0,Rs. 838.0,Rs. 838.36,-3.28,26643,22381588.3,841.64,-0.39,"22 June, 2025"
NTC,Nepal Doorsanchar Company Limited,117,Rs. 850.0,Rs. 838.1,Rs. 842.62,4.26,5467,4607729.4,838.36,0.51,"23 June, 2025"
NTC,Nepal Doorsanchar Company Limited,180,Rs. 852.0,Rs. 840.0,Rs. 840.52,-2.1,9432,7950349.0,842.62,-0.25,"24 June, 2025"
NTC,Nepal Doorsanchar Company Limited,144,Rs. 848.0,Rs. 839.1,Rs. 843.11,2.59,9234,7783371.8,840.52,0.31,"25 June, 2025"
NTC,Nepal Doorsanchar Company Limited,254,Rs. 850.0,Rs. 839.0,Rs. 839.88,-3.23,13345,11218313.7,843.11,-0.38,"26 June, 2025"
NTC,Nepal Doorsanchar Company Limited,202,Rs. 848.0,Rs. 838.0,Rs. 840.48,0.6,11399,9578063.0,839.88,0.07,"29 June, 2025"
NTC,Nepal Doorsanchar Company Limited,212,Rs. 846.4,Rs. 838.0,Rs. 838.34,-2.14,12222,10268111.6,840.48,-0.25,"30 June, 2025"
NTC,Nepal Doorsanchar Company Limited,245,Rs. 855.1,Rs. 837.0,Rs. 840.13,1.79,14718,12350859.0,838.34,0.21,"01 July, 2025"
NTC,Nepal Doorsanchar Company Limited,188,Rs. 850.0,Rs. 841.1,Rs. 849.64,9.51,14608,12364004.0,840.13,1.13,"02 July, 2025"
NTC,Nepal Doorsanchar Company Limited,367,Rs. 866.6,Rs. 844.0,Rs. 846.03,-3.61,32041,27125198.5,849.64,-0.42,"03 July, 2025"
NTC,Nepal Doorsanchar Company Limited,325,Rs. 860.0,Rs. 848.3,Rs. 851.24,5.21,27701,23605125.1,846.03,0.62,"06 July, 2025"
NTC,Nepal Doorsanchar Company Limited,162,Rs. 858.7,Rs. 845.0,Rs. 848.77,-2.47,12972,11025125.9,851.24,-0.29,"07 July, 2025"
NTC,Nepal Doorsanchar Company Limited,219,Rs. 850.0,Rs. 844.0,Rs. 845.03,-3.74,16713,14129641.5,848.77,-0.44,"08 July, 2025"
NTC,Nepal Doorsanchar Company Limited,169,Rs. 850.0,Rs. 842.0,Rs. 846.55,1.52,11850,10042625.6,845.03,0.18,"09 July, 2025"
NTC,Nepal Doorsanchar Company Limited,293,Rs. 855.0,Rs. 849.0,Rs. 853.3,6.75,20896,17809605.8,846.55,0.8,"10 July, 2025"
NTC,Nepal Doorsanchar Company Limited,424,Rs. 877.0,Rs. 854.1,Rs. 858.96,5.66,27361,23508600.3,853.3,0.66,"13 July, 2025"
NTC,Nepal Doorsanchar Company Limited,201,Rs. 868.9,Rs. 858.0,Rs. 862.55,3.59,22127,19081810.6,858.96,0.42,"14 July, 2025"
NTC,Nepal Doorsanchar Company Limited,229,Rs. 875.0,Rs. 862.0,Rs. 874.18,11.63,21895,19045375.7,862.55,1.35,"15 July, 2025"
NTC,Nepal Doorsanchar Company Limited,275,Rs. 885.0,Rs. 868.8,Rs. 877.27,3.09,20939,18388703.7,874.18,0.35,"16 July, 2025"
NTC,Nepal Doorsanchar Company Limited,453,Rs. 894.9,Rs. 881.0,Rs. 890.89,13.62,47478,42135268.8,877.27,1.55,"17 July, 2025"
NTC,Nepal Doorsanchar Company Limited,588,Rs. 912.0,Rs. 885.0,Rs. 895.16,4.27,60959,54891602.5,890.89,0.48,"20 July, 2025"
NTC,Nepal Doorsanchar Company Limited,364,Rs. 901.0,Rs. 887.0,Rs. 893.08,-2.08,35423,31644629.2,895.16,-0.23,"21 July, 2025"
NTC,Nepal Doorsanchar Company Limited,654,Rs. 921.0,Rs. 897.0,Rs. 919.94,26.86,59122,53890240.7,893.08,3.01,"22 July, 2025"
NTC,Nepal Doorsanchar Company Limited,473,Rs. 934.0,Rs. 912.0,Rs. 920.78,0.84,37243,34302427.4,919.94,0.09,"23 July, 2025"
NTC,Nepal Doorsanchar Company Limited,379,Rs. 928.9,Rs. 907.0,Rs. 914.85,-5.93,36145,33027452.3,920.78,-0.64,"24 July, 2025"
NTC,Nepal Doorsanchar Company Limited,498,Rs. 930.0,Rs. 896.6,Rs. 909.17,-5.68,45350,41543840.7,914.85,-0.62,"27 July, 2025"
NTC,Nepal Doorsanchar Company Limited,511,Rs. 910.0,Rs. 898.0,Rs. 909.64,0.47,52222,47136301.0,909.17,0.05,"28 July, 2025"
NTC,Nepal Doorsanchar Company Limited,738,Rs. 932.0,Rs. 891.5,Rs. 929.41,19.77,73341,67732982.5,909.64,2.17,"29 July, 2025"
NTC,Nepal Doorsanchar Company Limited,449,Rs. 938.0,Rs. 912.0,Rs. 916.16,-13.25,43237,39949145.9,929.41,-1.43,"30 July, 2025"
NTC,Nepal Doorsanchar Company Limited,374,Rs. 920.0,Rs. 900.1,Rs. 909.61,-6.55,28517,25975319.0,916.16,-0.71,"31 July, 2025"
NTC,Nepal Doorsanchar Company Limited,537,Rs. 910.0,Rs. 891.0,Rs. 892.57,-17.04,42015,37608115.3,909.61,-1.87,"03 August, 2025"
NTC,Nepal Doorsanchar Company Limited,365,Rs. 907.9,Rs. 880.0,Rs. 890.26,-2.31,27496,24371199.2,892.57,-0.26,"04 August, 2025"
NTC,Nepal Doorsanchar Company Limited,369,Rs. 904.0,Rs. 879.0,Rs. 879.54,-10.72,31485,27777081.6,890.26,-1.2,"05 August, 2025"
NTC,Nepal Doorsanchar Company Limited,264,Rs. 897.1,Rs. 873.0,Rs. 880.16,0.62,13624,11982440.3,879.54,0.07,"06 August, 2025"
NTC,Nepal Doorsanchar Company Limited,303,Rs. 888.0,Rs. 879.0,Rs. 880.49,0.33,19454,17143710.0,880.16,0.04,"07 August, 2025"
NTC,Nepal Doorsanchar Company Limited,315,Rs. 895.0,Rs. 875.0,Rs. 877.37,-3.12,23274,20497922.4,880.49,-0.35,"11 August, 2025"
NTC,Nepal Doorsanchar Company Limited,212,Rs. 885.0,Rs. 871.0,Rs. 872.99,-4.38,11154,9767464.8,877.37,-0.5,"12 August, 2025"
NTC,Nepal Doorsanchar Company Limited,208,Rs. 882.0,Rs. 865.3,Rs. 874.58,1.59,12725,11142625.45,872.99,0.18,"13 August, 2025"
NTC,Nepal Doorsanchar Company Limited,159,Rs. 882.0,Rs. 873.0,Rs. 876.08,1.5,9640,8439227.2,874.58,0.17,"14 August, 2025"
NTC,Nepal Doorsanchar Company Limited,827,Rs. 870.0,Rs. 848.1,Rs. 849.61,-26.47,62678,53479068.9,876.08,-3.02,"17 August, 2025"
NTC,Nepal Doorsanchar Company Limited,257,Rs. 855.0,Rs. 849.0,Rs. 851.52,1.91,15830,13480026.4,849.61,0.22,"18 August, 2025"
NTC,Nepal Doorsanchar Company Limited,270,Rs. 885.0,Rs. 850.0,Rs. 852.81,1.29,15746,13458226.5,851.52,0.15,"19 August, 2025"
NTC,Nepal Doorsanchar Company Limited,209,Rs. 860.0,Rs. 850.1,Rs. 852.79,-0.02,12368,10542998.1,852.81,0.0,"20 August, 2025"
NTC,Nepal Doorsanchar Company Limited,294,Rs. 864.9,Rs. 850.0,Rs. 850.4,-2.39,22531,19172712.7,852.79,-0.28,"21 August, 2025"
NTC,Nepal Doorsanchar Company Limited,209,Rs. 863.0,Rs. 848.0,Rs. 852.12,1.72,14313,12187201.8,850.4,0.2,"24 August, 2025"
NTC,Nepal Doorsanchar Company Limited,282,Rs. 859.0,Rs. 849.0,Rs. 850.91,-1.21,20148,17138223.1,852.12,-0.14,"25 August, 2025"
NTC,Nepal Doorsanchar Company Limited,297,Rs. 866.6,Rs. 849.9,Rs. 850.34,-0.57,17137,14577926.9,850.91,-0.07,"26 August, 2025"
NTC,Nepal Doorsanchar Company Limited,516,Rs. 867.3,Rs. 849.1,Rs. 852.06,1.72,47731,40618227.2,850.34,0.2,"27 August, 2025"
NTC,Nepal Doorsanchar Company Limited,402,Rs. 868.8,Rs. 848.7,Rs. 849.32,-2.74,38036,32350190.5,852.06,-0.32,"28 August, 2025"
NTC,Nepal Doorsanchar Company Limited,308,Rs. 852.0,Rs. 845.1,Rs. 848.27,-1.05,23673,20072605.3,849.32,-0.12,"31 August, 2025"
NTC,Nepal Doorsanchar Company Limited,416,Rs. 865.2,Rs. 840.0,Rs. 843.03,-5.24,29413,24852190.4,848.27,-0.62,"01 September, 2025"
NTC,Nepal Doorsanchar Company Limited,203,Rs. 859.8,Rs. 843.1,Rs. 844.1,1.07,23696,20014912.8,843.03,0.13,"02 September, 2025"
NTC,Nepal Doorsanchar Company Limited,137,Rs. 850.0,Rs. 844.2,Rs. 845.66,1.56,7306,6185948.7,844.1,0.18,"03 September, 2025"
NTC,Nepal Doorsanchar Company Limited,464,Rs. 858.0,Rs. 835.0,Rs. 839.51,-6.15,31682,26576163.5,845.66,-0.73,"04 September, 2025"
NTC,Nepal Doorsanchar Company Limited,674,Rs. 840.0,Rs. 824.0,Rs. 824.74,-14.77,69008,57252441.8,839.51,-1.76,"07 September, 2025"
NTC,Nepal Doorsanchar Company Limited,307,Rs. 835.0,Rs. 825.0,Rs. 825.52,0.78,20280,16770476.6,824.74,0.09,"08 September, 2025"
NTC,Nepal Doorsanchar Company Limited,277,Rs. 855.1,Rs. 840.0,Rs. 854.0,15.4,17191,14598883.6,838.6,1.84,"23 September, 2025"
NTC,Nepal Doorsanchar Company Limited,190,Rs. 865.0,Rs. 848.0,Rs. 849.0,-5.0,11110,9454965.2,854.0,-0.59,"24 September, 2025"
NTC,Nepal Doorsanchar Company Limited,134,Rs. 856.9,Rs. 840.5,Rs. 848.2,-0.8,8106,6879023.0,849.0,-0.09,"25 September, 2025"
NTC,Nepal Doorsanchar Company Limited,143,Rs. 855.0,Rs. 848.0,Rs. 852.0,3.8,6444,5477788.3,848.2,0.45,"28 September, 2025"
NTC,Nepal Doorsanchar Company Limited,196,Rs. 852.0,Rs. 843.0,Rs. 846.0,-6.0,11285,9560080.3,852.0,-0.7,"07 October, 2025"
NTC,Nepal Doorsanchar Company Limited,187,Rs. 849.0,Rs. 833.0,Rs. 839.0,-7.0,13672,11462785.4,846.0,-0.83,"08 October, 2025"
NTC,Nepal Doorsanchar Company Limited,178,Rs. 872.6,Rs. 839.0,Rs. 847.3,8.3,13686,11633870.5,839.0,0.99,"09 October, 2025"
