Share Symbol,Name,Number of transaction,Max Price,Min Price,Closing Price,Difference,Traded Shares,Traded Amount,Previous Closing,Percent Difference,Date

NIFRA,Nepal Infrastructure Bank Limited,16724,Rs. 497,Rs. 474,Rs. 497,45.00,1397128.00,694361119.00,452,9.96,"17 February, 2021"

NIFRA,Nepal Infrastructure Bank Limited,16000,Rs. 546,Rs. 521,Rs. 546,49.00,932534.00,508269835.00,497,9.86,"18 February, 2021"

NIFRA,Nepal Infrastructure Bank Limited,13752,Rs. 600,Rs. 573,Rs. 600,54.00,920940.00,552112023.00,546,9.89,"21 February, 2021"

NIFRA,Nepal Infrastructure Bank Limited,7014,Rs. 660,Rs. 630,Rs. 660,60.00,487154.00,321231917.00,600,10.00,"22 February, 2021"

NIFRA,Nepal Infrastructure Bank Limited,11055,Rs. 726,Rs. 594,Rs. 594,-66.00,1081395.00,739452518.00,660,-10.00,"23 February, 2021"

NIFRA,Nepal Infrastructure Bank Limited,30002,Rs. 595,Rs. 526,Rs. 543,-19.00,1649933.00,903567577.00,562,-3.38,"25 February, 2021"

NIFRA,Nepal Infrastructure Bank Limited,11795,Rs. 558,Rs. 508,Rs. 552,44.00,989491.00,532390676.00,508,8.66,"04 March, 2021"

NIFRA,Nepal Infrastructure Bank Limited,9288,Rs. 570,Rs. 539,Rs. 542,-10.00,779371.00,427840924.00,552,-1.81,"07 March, 2021"

NIFRA,Nepal Infrastructure Bank Limited,7124,Rs. 547,Rs. 528,Rs. 532,-10.00,476968.00,254979498.00,542,-1.85,"09 March, 2021"

NIFRA,Nepal Infrastructure Bank Limited,6514,Rs. 540,Rs. 522,Rs. 531,-1.00,389669.00,207125154.00,532,-0.19,"10 March, 2021"

NIFRA,Nepal Infrastructure Bank Limited,7824,Rs. 541,Rs. 521,Rs. 523,-8.00,521372.00,275668518.00,531,-1.51,"14 March, 2021"

NIFRA,Nepal Infrastructure Bank Limited,9786,Rs. 557,Rs. 528,Rs. 537,14.00,807526.00,436221809.00,523,2.68,"15 March, 2021"

NIFRA,Nepal Infrastructure Bank Limited,4864,Rs. 604,Rs. 590,Rs. 593,1.00,508187.00,302623446.00,592,0.17,"31 March, 2021"

NIFRA,Nepal Infrastructure Bank Limited,7841,Rs. 600,Rs. 577,Rs. 581,-14.00,814795.00,475699499.00,595,-2.35,"04 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,5633,Rs. 588,Rs. 574,Rs. 576,-5.00,500352.00,289463828.00,581,-0.86,"05 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,7433,Rs. 606,Rs. 572,Rs. 606,30.00,672591.00,398057236.00,576,5.21,"06 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,4812,Rs. 612,Rs. 591,Rs. 592,-14.00,468589.00,280491735.00,606,-2.31,"07 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,4303,Rs. 621,Rs. 588,Rs. 589,-3.00,432501.00,255524149.00,592,-0.51,"08 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,5223,Rs. 590,Rs. 580,Rs. 584,-5.00,377732.00,221197570.00,589,-0.85,"12 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,4436,Rs. 589,Rs. 580,Rs. 585,1.00,361253.00,211026053.00,584,0.17,"13 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,8603,Rs. 604,Rs. 580,Rs. 594,9.00,835570.00,498734273.00,585,1.54,"15 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,4934,Rs. 572,Rs. 561,Rs. 562,-10.00,457462.00,258748348.00,572,-1.75,"22 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,5784,Rs. 541,Rs. 520,Rs. 526,-15.00,476237.00,252981740.00,541,-2.77,"26 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,2675,Rs. 555,Rs. 532,Rs. 545,-2.00,209761.00,114641622.00,547,-0.37,"28 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,2684,Rs. 549,Rs. 534,Rs. 542,-3.00,210781.00,114279443.00,545,-0.55,"29 April, 2021"

NIFRA,Nepal Infrastructure Bank Limited,4014,Rs. 545,Rs. 535,Rs. 542,0.00,448160.00,242246556.00,542,0.00,"02 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,3643,Rs. 554,Rs. 542,Rs. 544,2.00,368189.00,201660082.00,542,0.37,"03 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,2478,Rs. 544,Rs. 539,Rs. 540,-4.00,230204.00,124601784.00,544,-0.74,"05 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,2867,Rs. 540,Rs. 531,Rs. 532,-8.00,282014.00,150756153.00,540,-1.48,"06 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,3759,Rs. 535,Rs. 520,Rs. 528,-4.00,297827.00,157395044.00,532,-0.75,"09 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,2459,Rs. 537,Rs. 525,Rs. 531,-3.00,256911.00,136794532.00,534,-0.56,"13 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,4418,Rs. 549,Rs. 526,Rs. 547,16.00,546356.00,294990546.00,531,3.01,"16 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,2993,Rs. 560,Rs. 530,Rs. 537,-1.00,371438.00,199767111.00,538,-0.19,"20 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,3512,Rs. 536,Rs. 529,Rs. 530,-4.00,391248.00,207873796.00,534,-0.75,"27 May, 2021"

NIFRA,Nepal Infrastructure Bank Limited,737,Rs. 226.7,Rs. 211.6,Rs. 214,-9.1,83601.00,18020076.00,223.1,-4.08,"15 September, 2022"
NIFRA,Nepal Infrastructure Bank Limited,380,Rs. 190,Rs. 185,Rs. 187.4,1.2,30946.00,5812477.30,186.2,0.64,"12 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,467,Rs. 192,Rs. 186,Rs. 187.4,0.0,39680.00,7455884.20,187.4,0.0,"13 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,444,Rs. 189.3,Rs. 185,Rs. 186,-1.4,29584.00,5534084.00,187.4,-0.75,"16 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,464,Rs. 187.4,Rs. 182.5,Rs. 186.9,0.9,40332.00,7477471.30,186,0.48,"17 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,466,Rs. 186,Rs. 184,Rs. 185,-1.9,41987.00,7756891.90,186.9,-1.02,"19 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,412,Rs. 187,Rs. 184,Rs. 185.8,0.8,29247.00,5423237.40,185,0.43,"20 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,344,Rs. 189.6,Rs. 186,Rs. 187.1,1.3,25605.00,4821611.10,185.8,0.7,"23 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,417,Rs. 192,Rs. 188,Rs. 189,1.9,32954.00,6227127.70,187.1,1.02,"31 October, 2022"
NIFRA,Nepal Infrastructure Bank Limited,704,Rs. 200.9,Rs. 189,Rs. 200.9,11.9,74432.00,14471999.70,189,6.3,"01 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,655,Rs. 210,Rs. 197,Rs. 204,3.1,74843.00,15185065.70,200.9,1.54,"02 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,469,Rs. 208,Rs. 198.5,Rs. 199.3,-4.7,46292.00,9281517.80,204,-2.3,"03 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,558,Rs. 204,Rs. 197,Rs. 201.5,2.2,52939.00,10632846.80,199.3,1.1,"06 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,630,Rs. 205,Rs. 199,Rs. 199,-2.5,71837.00,14462660.40,201.5,-1.24,"07 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,385,Rs. 201,Rs. 196,Rs. 197.1,-1.9,32323.00,6393659.10,199,-0.95,"08 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,498,Rs. 201,Rs. 192,Rs. 192,-5.1,52490.00,10237704.80,197.1,-2.59,"09 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,461,Rs. 195,Rs. 189.2,Rs. 190,-2.0,39357.00,7507959.60,192,-1.04,"10 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,459,Rs. 192,Rs. 187.2,Rs. 189,-1.0,31560.00,5976790.20,190,-0.53,"13 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,419,Rs. 192,Rs. 187.5,Rs. 191,2.0,37536.00,7130771.80,189,1.06,"14 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,471,Rs. 195,Rs. 190,Rs. 190,-1.0,51112.00,9794686.00,191,-0.52,"15 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,602,Rs. 195.5,Rs. 189,Rs. 193,3.0,65947.00,12759492.90,190,1.58,"16 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,492,Rs. 195,Rs. 189.2,Rs. 194.1,1.1,54020.00,10437404.90,193,0.57,"17 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,446,Rs. 198,Rs. 190.6,Rs. 190.7,-3.4,38922.00,7521175.30,194.1,-1.75,"22 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,382,Rs. 193,Rs. 188,Rs. 189,-1.7,34557.00,6544113.70,190.7,-0.89,"23 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,456,Rs. 191,Rs. 188,Rs. 188.3,-0.7,38536.00,7292481.40,189,-0.37,"24 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,536,Rs. 192,Rs. 189,Rs. 192,3.7,42357.00,8063235.30,188.3,1.96,"27 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,438,Rs. 199.9,Rs. 190,Rs. 192,0.0,44987.00,8662404.10,192,0.0,"28 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,300,Rs. 193,Rs. 189.3,Rs. 191.2,-0.8,24248.00,4623535.10,192,-0.42,"29 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,339,Rs. 193,Rs. 189,Rs. 190,-1.2,29166.00,5557217.20,191.2,-0.63,"30 November, 2022"
NIFRA,Nepal Infrastructure Bank Limited,443,Rs. 192,Rs. 188.1,Rs. 189.1,-0.9,38802.00,7375109.90,190,-0.47,"01 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,482,Rs. 192,Rs. 188,Rs. 188.5,-0.6,49715.00,9413032.80,189.1,-0.32,"04 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,412,Rs. 190,Rs. 187.1,Rs. 187.5,-1.0,33161.00,6238753.80,188.5,-0.53,"05 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,417,Rs. 189,Rs. 185.3,Rs. 185.7,-1.8,40665.00,7581172.10,187.5,-0.96,"06 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,361,Rs. 189,Rs. 185,Rs. 185,-0.7,38424.00,7131504.90,185.7,-0.38,"07 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,455,Rs. 188,Rs. 183,Rs. 183,-2.0,44083.00,8099430.50,185,-1.08,"11 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,425,Rs. 184.5,Rs. 181,Rs. 184.5,1.5,33717.00,6167925.50,183,0.82,"12 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,362,Rs. 186,Rs. 182.5,Rs. 184,-0.5,26925.00,4970319.80,184.5,-0.27,"13 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,333,Rs. 187.6,Rs. 183.6,Rs. 186,2.0,21664.00,4013956.40,184,1.09,"14 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,333,Rs. 186.5,Rs. 183,Rs. 183.1,-2.9,24105.00,4429579.70,186,-1.56,"15 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,512,Rs. 183.2,Rs. 180,Rs. 181.1,-2.0,50448.00,9158443.00,183.1,-1.09,"18 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,412,Rs. 182,Rs. 179.3,Rs. 180.5,-0.6,27364.00,4940918.00,181.1,-0.33,"19 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,474,Rs. 181.5,Rs. 176.9,Rs. 180.1,-0.4,31681.00,5716773.30,180.5,-0.22,"20 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,422,Rs. 183.7,Rs. 179,Rs. 179.6,-0.5,30971.00,5574571.90,180.1,-0.28,"21 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,360,Rs. 181,Rs. 178,Rs. 179,-0.6,26551.00,4749830.80,179.6,-0.33,"22 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,667,Rs. 191,Rs. 180,Rs. 186.7,7.7,73563.00,13637910.70,179,4.3,"26 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,1706,Rs. 205.3,Rs. 190,Rs. 204.5,17.8,211014.00,42499635.30,186.7,9.53,"27 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,1115,Rs. 208.5,Rs. 199,Rs. 199.5,-5.0,135358.00,27379301.80,204.5,-2.44,"28 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,930,Rs. 210,Rs. 196,Rs. 209.7,10.2,138915.00,28516842.60,199.5,5.11,"29 December, 2022"
NIFRA,Nepal Infrastructure Bank Limited,1100,Rs. 217.1,Rs. 205,Rs. 214,4.3,162327.00,34582641.10,209.7,2.05,"01 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,680,Rs. 217.9,Rs. 208,Rs. 213,-1.0,83694.00,17791253.50,214,-0.47,"02 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,751,Rs. 214,Rs. 205,Rs. 208,-5.0,81379.00,17033830.70,213,-2.35,"03 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,869,Rs. 215,Rs. 206.1,Rs. 213.2,5.2,106398.00,22430983.40,208,2.5,"04 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1076,Rs. 219,Rs. 210.1,Rs. 217.9,4.7,154372.00,33238212.50,213.2,2.2,"05 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1659,Rs. 239.6,Rs. 213.3,Rs. 233,15.1,283680.00,65103871.80,217.9,6.93,"08 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1345,Rs. 241.9,Rs. 231,Rs. 241.8,8.8,200620.00,47785489.80,233,3.78,"09 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1907,Rs. 252,Rs. 229,Rs. 236,-5.8,282318.00,68553485.90,241.8,-2.4,"10 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1522,Rs. 245,Rs. 225.1,Rs. 228,-8.0,247823.00,57416127.50,236,-3.39,"12 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1332,Rs. 242.5,Rs. 225,Rs. 241.7,13.7,182100.00,42367488.50,228,6.01,"17 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1126,Rs. 246,Rs. 236,Rs. 236,-5.7,182265.00,43813011.60,241.7,-2.36,"18 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,2041,Rs. 259,Rs. 233,Rs. 253,17.0,350793.00,86423246.30,236,7.2,"19 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1761,Rs. 261,Rs. 242,Rs. 242,-11.0,277901.00,69771774.00,253,-4.35,"23 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1159,Rs. 247.8,Rs. 234,Rs. 242,0.0,132620.00,31646254.40,242,0.0,"24 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,933,Rs. 250.8,Rs. 237,Rs. 241.5,-0.5,137285.00,33606978.60,242,-0.21,"25 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,779,Rs. 245.8,Rs. 236.7,Rs. 240,-1.5,89416.00,21516066.70,241.5,-0.62,"26 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1129,Rs. 237,Rs. 226.4,Rs. 227,-8.0,167664.00,38532618.80,235,-3.4,"30 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1024,Rs. 232,Rs. 220,Rs. 225,-2.0,121833.00,27481698.30,227,-0.88,"31 January, 2023"
NIFRA,Nepal Infrastructure Bank Limited,726,Rs. 227,Rs. 221.1,Rs. 224,-1.0,80391.00,17986118.00,225,-0.44,"01 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,792,Rs. 234.9,Rs. 218.6,Rs. 219.4,-4.6,101114.00,22432596.20,224,-2.05,"02 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,884,Rs. 225,Rs. 219,Rs. 221.9,2.5,96581.00,21489029.40,219.4,1.14,"05 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,710,Rs. 225,Rs. 219,Rs. 222.9,1.0,64923.00,14384252.50,221.9,0.45,"06 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1414,Rs. 238.4,Rs. 219,Rs. 237.9,15.0,196244.00,45810803.20,222.9,6.73,"07 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1049,Rs. 242.6,Rs. 233.6,Rs. 235,-2.9,147581.00,35183159.50,237.9,-1.22,"08 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,725,Rs. 239.9,Rs. 230.5,Rs. 239,4.0,78152.00,18348328.50,235,1.7,"09 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1053,Rs. 234.3,Rs. 225,Rs. 227,-12.0,132984.00,30484051.80,239,-5.02,"12 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,901,Rs. 229,Rs. 221.5,Rs. 223,-4.0,115206.00,25813781.30,227,-1.76,"14 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,754,Rs. 226.9,Rs. 220.1,Rs. 221.9,-1.1,81937.00,18287309.60,223,-0.49,"15 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,808,Rs. 224.9,Rs. 219,Rs. 220.3,-1.6,90175.00,19911564.70,221.9,-0.72,"16 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,900,Rs. 222,Rs. 215.1,Rs. 216,-4.3,84658.00,18406537.60,220.3,-1.95,"20 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,674,Rs. 222.3,Rs. 217,Rs. 220,-4.8,79930.00,17570128.20,224.8,-2.14,"23 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,871,Rs. 225,Rs. 216,Rs. 222.8,0.8,124059.00,27220782.60,222,0.36,"27 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1163,Rs. 230.9,Rs. 220,Rs. 227.4,4.6,166140.00,37624576.90,222.8,2.06,"28 February, 2023"
NIFRA,Nepal Infrastructure Bank Limited,486,Rs. 231,Rs. 222.1,Rs. 223,-4.4,51438.00,11510265.50,227.4,-1.93,"01 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,793,Rs. 218,Rs. 211.4,Rs. 213.4,-3.6,117332.00,25057035.70,217,-1.66,"05 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,549,Rs. 217.9,Rs. 211,Rs. 216,2.6,68004.00,14627888.40,213.4,1.22,"07 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,809,Rs. 226,Rs. 216.1,Rs. 226,10.0,99212.00,21977571.90,216,4.63,"09 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,899,Rs. 230,Rs. 219.3,Rs. 221,-5.0,183211.00,41166461.20,226,-2.21,"12 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,627,Rs. 222,Rs. 217.2,Rs. 217.5,-3.5,82573.00,18093568.60,221,-1.58,"13 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,554,Rs. 221.6,Rs. 213.2,Rs. 219,1.5,62968.00,13807484.50,217.5,0.69,"14 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,483,Rs. 222,Rs. 216.8,Rs. 219,0.0,58560.00,12808746.60,219,0.0,"15 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,644,Rs. 220,Rs. 216.1,Rs. 219,1.0,61004.00,13313086.30,218,0.46,"19 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,654,Rs. 222.5,Rs. 217,Rs. 222.5,3.5,61282.00,13487465.00,219,1.6,"20 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,531,Rs. 220,Rs. 216.3,Rs. 217,-2.0,57925.00,12608038.70,219,-0.91,"23 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,709,Rs. 217.1,Rs. 213,Rs. 215,-2.0,81700.00,17586306.80,217,-0.92,"26 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,704,Rs. 218.8,Rs. 212.2,Rs. 218,3.0,69874.00,15009148.90,215,1.4,"27 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,590,Rs. 221.9,Rs. 216.8,Rs. 218.2,0.2,61620.00,13522053.70,218,0.09,"28 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,527,Rs. 221.8,Rs. 218,Rs. 219,0.1,40628.00,8888789.10,218.9,0.05,"30 March, 2023"
NIFRA,Nepal Infrastructure Bank Limited,538,Rs. 216,Rs. 213,Rs. 213.3,-2.7,53408.00,11427471.40,216,-1.25,"03 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,498,Rs. 216,Rs. 211,Rs. 213.3,0.0,40043.00,8539369.80,213.3,0.0,"04 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,535,Rs. 217,Rs. 211,Rs. 215,1.7,42388.00,9041618.80,213.3,0.8,"05 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,574,Rs. 219,Rs. 211.6,Rs. 211.7,-3.3,74020.00,15823310.60,215,-1.53,"06 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,662,Rs. 215.7,Rs. 207.3,Rs. 208,-3.7,54808.00,11477730.30,211.7,-1.75,"09 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,545,Rs. 211,Rs. 206.2,Rs. 209.9,1.9,51724.00,10780875.50,208,0.91,"10 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,581,Rs. 217,Rs. 209,Rs. 213,3.1,54281.00,11541013.40,209.9,1.48,"11 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,744,Rs. 222,Rs. 214,Rs. 220.6,7.6,97464.00,21388231.70,213,3.57,"12 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,751,Rs. 223.4,Rs. 216.1,Rs. 223,3.3,100059.00,22112603.20,219.7,1.5,"16 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,534,Rs. 223,Rs. 217.5,Rs. 218,-5.0,68649.00,15161758.80,223,-2.24,"17 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,444,Rs. 225,Rs. 216.2,Rs. 216.2,-4.8,51969.00,11352250.30,221,-2.17,"20 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,527,Rs. 216,Rs. 212.1,Rs. 214,-2.2,61600.00,13154651.40,216.2,-1.02,"23 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,539,Rs. 217,Rs. 211,Rs. 214.1,0.1,43615.00,9350012.80,214,0.05,"24 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,533,Rs. 219.3,Rs. 212,Rs. 215.2,1.1,50037.00,10757018.60,214.1,0.51,"25 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,533,Rs. 217,Rs. 212.3,Rs. 212.7,-2.5,47505.00,10159353.70,215.2,-1.16,"26 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,488,Rs. 214,Rs. 211.5,Rs. 212.2,-0.5,45775.00,9731076.40,212.7,-0.24,"27 April, 2023"
NIFRA,Nepal Infrastructure Bank Limited,458,Rs. 211.0,Rs. 205.0,Rs. 208.1,1.1,34545,7175801.7,207.0,0.53,"04 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,606,Rs. 208.0,Rs. 203.1,Rs. 205.0,-0.9,44322,9051132.1,205.9,-0.44,"08 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,343,Rs. 208.0,Rs. 202.4,Rs. 204.8,-1.7,35303,7242380.7,206.5,-0.82,"11 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,468,Rs. 208.0,Rs. 202.1,Rs. 202.1,-2.7,50645,10300436.5,204.8,-1.32,"14 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,473,Rs. 204.9,Rs. 200.0,Rs. 203.0,0.9,41721,8428362.8,202.1,0.45,"15 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,378,Rs. 205.0,Rs. 200.0,Rs. 204.0,1.0,43712,8898384.5,203.0,0.49,"16 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,427,Rs. 208.0,Rs. 200.0,Rs. 206.5,2.5,34477,7084696.5,204.0,1.23,"17 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,608,Rs. 214.0,Rs. 205.0,Rs. 210.5,4.0,75011,15842268.3,206.5,1.94,"18 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,764,Rs. 218.2,Rs. 210.0,Rs. 212.9,2.4,93188,19888796.2,210.5,1.14,"21 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,558,Rs. 215.1,Rs. 208.4,Rs. 212.2,-0.7,60352,12810507.6,212.9,-0.33,"22 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,628,Rs. 219.0,Rs. 212.0,Rs. 216.7,4.5,83877,18209571.4,212.2,2.12,"23 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,612,Rs. 220.0,Rs. 215.0,Rs. 219.8,3.1,98895,21554121.0,216.7,1.43,"24 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1716,Rs. 234.5,Rs. 216.2,Rs. 224.0,4.2,346644,78884409.4,219.8,1.91,"28 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1123,Rs. 224.0,Rs. 213.0,Rs. 214.0,-10.0,275721,59767591.4,224.0,-4.46,"30 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,789,Rs. 216.0,Rs. 206.0,Rs. 208.5,-5.5,163609,34451164.1,214.0,-2.57,"31 May, 2023"
NIFRA,Nepal Infrastructure Bank Limited,714,Rs. 214.2,Rs. 205.4,Rs. 211.9,3.4,136186,28706188.1,208.5,1.63,"01 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,822,Rs. 224.4,Rs. 216.0,Rs. 221.1,9.2,145979,32199347.8,211.9,4.34,"04 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,684,Rs. 225.5,Rs. 216.8,Rs. 217.5,-3.6,117197,25812773.2,221.1,-1.63,"05 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,662,Rs. 220.0,Rs. 214.7,Rs. 218.0,0.5,65877,14366087.9,217.5,0.23,"06 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,709,Rs. 222.0,Rs. 215.7,Rs. 216.0,-2.0,122445,26804344.3,218.0,-0.92,"07 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,599,Rs. 219.6,Rs. 214.1,Rs. 215.0,-1.0,86849,18771826.9,216.0,-0.46,"08 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1045,Rs. 220.5,Rs. 214.5,Rs. 218.7,3.7,142891,31290905.8,215.0,1.72,"11 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,746,Rs. 223.0,Rs. 216.6,Rs. 218.0,-0.7,110466,24161877.3,218.7,-0.32,"12 June, 2023"
NIFRA,Nepal Infrastructure Bank Limited,1348,Rs. 228.0,Rs. 216.0,Rs. 225.5,7.5,251341,56218371.4,218.0,3.44,"13 June, 2023"
